City,Time,O3,PM2.5,PM10,CO,SO2,NO2,Temp,RHum,WSpd,O3_P1,O3_P4,O3_P8,O3_P24,PM2.5_P1,PM2.5_P4,PM2.5_P8,PM2.5_P24
Denver,2019-01-04 11:00:00+00:00,0.012,2.5,6.0,0.2,0.0,0.028,2.2,47.0,16.6,0.013,0.003,0.031,0.0,2.6,6.1,5.3,5.5
Denver,2019-01-04 12:00:00+00:00,0.013,2.6,5.0,0.2,0.0,0.027,0.6,53.0,14.8,0.0,0.012,0.033,0.0,4.1,5.9,4.5,5.1
Denver,2019-01-04 13:00:00+00:00,0.0,4.1,10.0,0.6,0.001,0.043,0.8,51.0,18.4,0.001,0.021,0.03,0.0,5.0,5.8,4.8,4.9
Denver,2019-01-04 14:00:00+00:00,0.001,5.0,14.0,0.8,0.002,0.044,0.1,52.0,16.6,0.003,0.026,0.023,0.001,6.1,5.6,5.3,4.3
Denver,2019-01-04 15:00:00+00:00,0.003,6.1,20.0,0.9,0.002,0.046,1.6,48.0,16.6,0.012,0.031,0.005,0.005,5.9,5.3,9.4,6.6
Denver,2019-01-04 16:00:00+00:00,0.012,5.9,28.0,0.4,0.001,0.036,5.1,39.0,18.4,0.021,0.033,0.0,0.012,5.8,4.5,15.5,8.9
Denver,2019-01-04 17:00:00+00:00,0.021,5.8,40.0,0.3,0.0,0.026,8.3,32.0,13.0,0.026,0.03,0.0,0.011,5.6,4.8,15.5,11.2
Denver,2019-01-04 18:00:00+00:00,0.026,5.6,39.0,0.3,0.0,0.022,12.7,23.0,14.8,0.031,0.023,0.0,0.011,5.3,5.3,12.3,12.9
Denver,2019-01-04 19:00:00+00:00,0.031,5.3,37.0,0.2,0.0,0.019,14.6,17.0,0.0,0.033,0.005,0.0,0.019,4.5,9.4,15.3,12.5
Denver,2019-01-04 20:00:00+00:00,0.033,4.5,27.0,0.2,0.0,0.02,16.1,15.0,0.0,0.03,0.0,0.0,0.024,4.8,15.5,19.6,13.6
Denver,2019-01-04 21:00:00+00:00,0.03,4.8,35.0,0.2,0.0,0.024,16.8,15.0,7.6,0.023,0.0,0.0,0.026,5.3,15.5,15.2,12.7
Denver,2019-01-04 22:00:00+00:00,0.023,5.3,38.0,0.3,0.0,0.032,16.4,15.0,5.4,0.005,0.0,0.0,0.017,9.4,12.3,9.1,13.7
Denver,2019-01-04 23:00:00+00:00,0.005,9.4,97.0,0.8,0.001,0.049,14.4,21.0,11.2,0.0,0.0,0.0,0.004,15.5,15.3,7.5,16.6
Denver,2019-01-05 00:00:00+00:00,0.0,15.5,134.0,1.5,0.004,0.05,8.3,34.0,16.6,0.0,0.0,0.0,0.001,15.5,19.6,6.6,18.9
Denver,2019-01-05 01:00:00+00:00,0.0,15.5,91.0,1.2,0.003,0.049,6.5,37.0,14.8,0.0,0.0,0.0,0.0,12.3,15.2,6.35,20.1
Denver,2019-01-05 02:00:00+00:00,0.0,12.3,54.0,0.7,0.002,0.045,5.5,40.0,16.6,0.0,0.0,0.0,0.0,15.3,9.1,6.1,19.2
Denver,2019-01-05 03:00:00+00:00,0.0,15.3,64.0,1.0,0.002,0.047,5.6,40.0,16.6,0.0,0.0,0.0,0.0,19.6,7.5,5.5,20.3
Denver,2019-01-05 04:00:00+00:00,0.0,19.6,70.0,1.3,0.003,0.044,4.2,45.0,18.4,0.0,0.0,0.0,0.0,15.2,6.6,5.1,22.2
Denver,2019-01-05 05:00:00+00:00,0.0,15.2,46.0,1.1,0.002,0.041,3.7,46.0,14.8,0.0,0.0,0.0,0.001,9.1,6.35,4.9,21.6
Denver,2019-01-05 06:00:00+00:00,0.0,9.1,28.0,0.7,0.001,0.038,3.6,46.0,9.4,0.0,0.0,0.001,0.0,7.5,6.1,4.3,19.6
Denver,2019-01-05 07:00:00+00:00,0.0,7.5,23.0,0.6,0.001,0.036,2.9,48.0,5.4,0.0,0.0,0.005,0.0,6.6,5.5,6.6,19.1
Denver,2019-01-05 08:00:00+00:00,0.0,6.6,17.0,0.5,0.001,0.036,2.4,50.0,22.3,0.0,0.0,0.012,0.0,6.35,5.1,8.9,18.8
Denver,2019-01-05 09:00:00+00:00,0.0,6.35,15.5,0.45,0.001,0.0365,2.1,49.0,20.5,0.0,0.0,0.011,0.0,6.1,4.9,11.2,19.200000000000003
Denver,2019-01-05 10:00:00+00:00,0.0,6.1,14.0,0.4,0.001,0.037,2.1,47.0,20.5,0.0,0.001,0.011,0.0,5.5,4.3,12.9,19.6
Denver,2019-01-05 11:00:00+00:00,0.0,5.5,14.0,0.4,0.001,0.038,2.3,43.0,18.4,0.0,0.005,0.019,0.0,5.1,6.6,12.5,19.8
Denver,2019-01-05 12:00:00+00:00,0.0,5.1,12.0,0.4,0.001,0.039,1.9,42.0,18.4,0.0,0.012,0.024,0.0,4.9,8.9,13.6,18.4
Denver,2019-01-05 13:00:00+00:00,0.0,4.9,13.0,0.5,0.001,0.04,2.1,41.0,16.6,0.001,0.011,0.026,0.0,4.3,11.2,12.7,18.2
Denver,2019-01-05 14:00:00+00:00,0.001,4.3,13.0,0.4,0.001,0.041,1.4,44.0,18.4,0.005,0.011,0.017,0.0,6.6,12.9,13.7,17.0
Denver,2019-01-05 15:00:00+00:00,0.005,6.6,22.0,0.6,0.001,0.037,1.3,44.0,13.0,0.012,0.019,0.004,0.002,8.9,12.5,16.6,17.3
Denver,2019-01-05 16:00:00+00:00,0.012,8.9,30.0,0.4,0.001,0.034,6.5,31.0,13.0,0.011,0.024,0.001,0.006,11.2,13.6,18.9,14.8
Denver,2019-01-05 17:00:00+00:00,0.011,11.2,38.0,0.4,0.002,0.043,9.6,24.0,11.2,0.011,0.026,0.0,0.02,12.9,12.7,20.1,12.9
Denver,2019-01-05 18:00:00+00:00,0.011,12.9,47.0,0.4,0.003,0.044,12.2,20.0,5.4,0.019,0.017,0.0,0.02,12.5,13.7,19.2,12.3
Denver,2019-01-05 19:00:00+00:00,0.019,12.5,48.0,0.3,0.004,0.034,13.3,19.0,7.6,0.024,0.004,0.0,0.028,13.6,16.6,20.3,10.2
Denver,2019-01-05 20:00:00+00:00,0.024,13.6,48.0,0.3,0.002,0.029,14.6,18.0,7.6,0.026,0.001,0.0,0.033,12.7,18.9,22.2,5.6
Denver,2019-01-05 21:00:00+00:00,0.026,12.7,41.0,0.2,0.001,0.026,14.9,19.0,9.4,0.017,0.0,0.001,0.032,13.7,20.1,21.6,6.0
Denver,2019-01-05 22:00:00+00:00,0.017,13.7,49.0,0.4,0.0,0.033,13.6,21.0,7.6,0.004,0.0,0.0,0.028,16.6,19.2,19.6,4.7
Denver,2019-01-05 23:00:00+00:00,0.004,16.6,70.0,0.6,0.001,0.045,11.1,26.0,0.0,0.001,0.0,0.0,0.012,18.9,20.3,19.1,5.7
Denver,2019-01-06 00:00:00+00:00,0.001,18.9,78.0,0.8,0.001,0.048,7.3,35.0,11.2,0.0,0.0,0.0,0.001,20.1,22.2,18.8,14.3
Denver,2019-01-06 01:00:00+00:00,0.0,20.1,80.0,0.8,0.001,0.047,7.3,35.0,9.4,0.0,0.001,0.0,0.028,19.2,21.6,19.200000000000003,4.3
Denver,2019-01-06 02:00:00+00:00,0.0,19.2,76.0,0.8,0.001,0.043,5.9,43.0,13.0,0.0,0.0,0.0,0.038,20.3,19.6,19.6,2.2
Denver,2019-01-06 03:00:00+00:00,0.0,20.3,66.0,0.9,0.001,0.041,5.9,44.0,13.0,0.0,0.0,0.0,0.039,22.2,19.1,19.8,1.3
Denver,2019-01-06 04:00:00+00:00,0.0,22.2,62.0,0.7,0.001,0.039,5.8,43.0,5.4,0.001,0.0,0.0,0.041,21.6,18.8,18.4,1.0
Denver,2019-01-06 05:00:00+00:00,0.001,21.6,58.0,0.7,0.001,0.037,5.4,45.0,0.0,0.0,0.0,0.0,0.041,19.6,19.200000000000003,18.2,0.6
Denver,2019-01-06 06:00:00+00:00,0.0,19.6,57.0,0.5,0.001,0.037,3.8,53.0,14.8,0.0,0.0,0.0,0.041,19.1,19.6,17.0,0.5
Denver,2019-01-06 07:00:00+00:00,0.0,19.1,55.0,0.6,0.001,0.036,4.6,48.0,13.0,0.0,0.0,0.002,0.032,18.8,19.8,17.3,0.9
Denver,2019-01-06 08:00:00+00:00,0.0,18.8,49.0,0.7,0.001,0.036,3.9,52.0,14.8,0.0,0.0,0.006,0.035,19.200000000000003,18.4,14.8,0.9
Denver,2019-01-06 09:00:00+00:00,0.0,19.200000000000003,49.0,0.7,0.001,0.036,3.4,51.0,5.4,0.0,0.0,0.02,0.021500000000000002,19.6,18.2,12.9,1.4
Denver,2019-01-06 10:00:00+00:00,0.0,19.6,49.0,0.7,0.001,0.036,2.9,52.0,7.6,0.0,0.0,0.02,0.008,19.8,17.0,12.3,1.9
Denver,2019-01-06 11:00:00+00:00,0.0,19.8,45.0,0.7,0.001,0.036,1.2,58.0,7.6,0.0,0.002,0.028,0.004,18.4,17.3,10.2,2.7
Denver,2019-01-06 12:00:00+00:00,0.0,18.4,39.0,0.8,0.002,0.035,1.2,58.0,5.4,0.0,0.006,0.033,0.003,18.2,14.8,5.6,2.8
Denver,2019-01-06 13:00:00+00:00,0.0,18.2,37.0,0.9,0.002,0.034,-1.3,69.0,11.2,0.0,0.02,0.032,0.0,17.0,12.9,6.0,4.5
Denver,2019-01-06 14:00:00+00:00,0.0,17.0,36.0,0.9,0.002,0.034,-0.9,66.0,9.4,0.002,0.02,0.028,0.001,17.3,12.3,4.7,6.6
Denver,2019-01-06 15:00:00+00:00,0.002,17.3,35.0,0.8,0.002,0.034,0.1,63.0,11.2,0.006,0.028,0.012,0.003,14.8,10.2,5.7,7.4
Denver,2019-01-06 16:00:00+00:00,0.006,14.8,31.0,0.6,0.003,0.031,3.3,52.0,9.4,0.02,0.033,0.001,0.014,12.9,5.6,14.3,6.4
Denver,2019-01-06 17:00:00+00:00,0.02,12.9,32.0,0.3,0.001,0.021,9.5,34.0,11.2,0.02,0.032,0.028,0.036,12.3,6.0,4.3,2.5
Denver,2019-01-06 18:00:00+00:00,0.02,12.3,31.0,0.3,0.001,0.026,11.6,29.0,0.0,0.028,0.028,0.038,0.041,10.2,4.7,2.2,1.0
Denver,2019-01-06 19:00:00+00:00,0.028,10.2,30.0,0.2,0.001,0.019,12.7,26.0,9.4,0.033,0.012,0.039,0.041,5.6,5.7,1.3,0.9
Denver,2019-01-06 20:00:00+00:00,0.033,5.6,18.0,0.2,0.001,0.013,13.7,25.0,9.4,0.032,0.001,0.041,0.041,6.0,14.3,1.0,1.0
Denver,2019-01-06 21:00:00+00:00,0.032,6.0,29.0,0.2,0.001,0.015,13.8,25.0,11.2,0.028,0.028,0.041,0.042,4.7,4.3,0.6,1.5
Denver,2019-01-06 22:00:00+00:00,0.028,4.7,24.0,0.2,0.0,0.019,12.2,28.0,9.4,0.012,0.038,0.041,0.041,5.7,2.2,0.5,1.5
Denver,2019-01-06 23:00:00+00:00,0.012,5.7,23.0,0.3,0.001,0.039,12.6,27.0,7.6,0.001,0.039,0.032,0.04,14.3,1.3,0.9,1.3
Denver,2019-01-07 00:00:00+00:00,0.001,14.3,50.0,0.9,0.001,0.044,8.7,36.0,11.2,0.028,0.041,0.035,0.039,4.3,1.0,0.9,1.7
Denver,2019-01-07 01:00:00+00:00,0.028,4.3,17.0,0.2,0.0,0.016,5.9,43.0,9.4,0.038,0.041,0.021500000000000002,0.042,2.2,0.6,1.4,1.1
Denver,2019-01-07 02:00:00+00:00,0.038,2.2,21.0,0.1,0.0,0.006,6.0,44.0,5.4,0.039,0.041,0.008,0.028,1.3,0.5,1.9,2.9
Denver,2019-01-07 03:00:00+00:00,0.039,1.3,9.0,0.1,0.0,0.004,6.0,45.0,13.0,0.041,0.032,0.004,0.015,1.0,0.9,2.7,4.1
Denver,2019-01-07 04:00:00+00:00,0.041,1.0,8.0,0.1,0.0,0.004,4.5,49.0,13.0,0.041,0.035,0.003,0.016,0.6,0.9,2.8,3.9
Denver,2019-01-07 05:00:00+00:00,0.041,0.6,5.0,0.1,0.0,0.004,3.9,40.0,13.0,0.041,0.021500000000000002,0.0,0.02,0.5,1.4,4.5,3.5
Denver,2019-01-07 06:00:00+00:00,0.041,0.5,4.0,0.1,0.0,0.003,2.7,45.0,20.5,0.032,0.008,0.001,0.027,0.9,1.9,6.6,3.4
Denver,2019-01-07 07:00:00+00:00,0.032,0.9,5.0,0.1,0.0,0.01,0.1,49.0,11.2,0.035,0.004,0.003,0.024,0.9,2.7,7.4,3.9
Denver,2019-01-07 08:00:00+00:00,0.035,0.9,3.0,0.1,0.0,0.008,0.2,49.0,9.4,0.021500000000000002,0.003,0.014,0.022,1.4,2.8,6.4,3.2
Denver,2019-01-07 09:00:00+00:00,0.021500000000000002,1.4,5.0,0.2,0.0,0.0205,-1.6,58.0,5.4,0.008,0.0,0.036,0.017,1.9,4.5,2.5,5.1
Denver,2019-01-07 10:00:00+00:00,0.008,1.9,7.0,0.3,0.0,0.033,-3.9,65.0,14.8,0.004,0.001,0.041,0.012,2.7,6.6,1.0,7.0
